position,temperature,humidity,moisture,time,createdAt,updatedAt,__v
Malabe,28.9,86,1527,2025-04-08 23:12:17.990,2025-04-08 23:12:17.990,2025-04-08 23:12:17.990,0
Malabe,28.9,86,1532,2025-04-08 23:17:25.003,2025-04-08 23:17:25.006,2025-04-08 23:17:25.006,0
Malabe,28.9,86,1535,2025-04-08 23:22:33.204,2025-04-08 23:22:33.208,2025-04-08 23:22:33.208,0
Malabe,28.9,87,1534,2025-04-08 23:27:37.584,2025-04-08 23:27:37.601,2025-04-08 23:27:37.601,0
Malabe,28.9,87,1527,2025-04-08 23:32:41.287,2025-04-08 23:32:41.288,2025-04-08 23:32:41.288,0
Malabe,28.9,87,1535,2025-04-08 23:37:44.955,2025-04-08 23:37:44.955,2025-04-08 23:37:44.955,0
Malabe,28.9,87,1522,2025-04-08 23:42:48.568,2025-04-08 23:42:48.568,2025-04-08 23:42:48.568,0
Malabe,28.9,87,1511,2025-04-08 23:47:52.102,2025-04-08 23:47:52.102,2025-04-08 23:47:52.102,0
Malabe,28.9,87,1535,2025-04-08 23:52:55.741,2025-04-08 23:52:55.741,2025-04-08 23:52:55.741,0
Malabe,28.9,87,1535,2025-04-08 23:57:59.327,2025-04-08 23:57:59.327,2025-04-08 23:57:59.327,0
Malabe,28.5,85,1535,2025-04-09 00:03:02.830,2025-04-09 00:03:02.831,2025-04-09 00:03:02.831,0
Malabe,28.5,86,1485,2025-04-09 00:08:06.449,2025-04-09 00:08:06.450,2025-04-09 00:08:06.450,0
Malabe,28.9,86,1483,2025-04-09 00:13:09.963,2025-04-09 00:13:09.963,2025-04-09 00:13:09.963,0
Malabe,28.9,85,1521,2025-04-09 00:18:13.584,2025-04-09 00:18:13.585,2025-04-09 00:18:13.585,0
Malabe,28.9,86,1520,2025-04-09 00:23:17.204,2025-04-09 00:23:17.205,2025-04-09 00:23:17.205,0
Malabe,28.5,85,1504,2025-04-09 00:28:24.266,2025-04-09 00:28:24.270,2025-04-09 00:28:24.270,0
Malabe,28.8,86,1508,2025-04-09 00:33:32.321,2025-04-09 00:33:32.325,2025-04-09 00:33:32.325,0
Malabe,28.9,86,1531,2025-04-09 00:38:36.532,2025-04-09 00:38:36.532,2025-04-09 00:38:36.532,0
Malabe,28.9,87,1526,2025-04-09 00:43:40.262,2025-04-09 00:43:40.279,2025-04-09 00:43:40.279,0
Malabe,28.9,87,1525,2025-04-09 00:48:43.933,2025-04-09 00:48:43.933,2025-04-09 00:48:43.933,0
Malabe,28.9,87,1533,2025-04-09 00:53:47.543,2025-04-09 00:53:47.543,2025-04-09 00:53:47.543,0
Malabe,28.9,87,1534,2025-04-09 00:58:51.226,2025-04-09 00:58:51.226,2025-04-09 00:58:51.226,0
Malabe,28.7,87,1481,2025-04-09 01:03:54.802,2025-04-09 01:03:54.802,2025-04-09 01:03:54.802,0
Malabe,28.9,87,1521,2025-04-09 01:08:58.477,2025-04-09 01:08:58.477,2025-04-09 01:08:58.477,0
Malabe,28.9,88,1489,2025-04-09 01:14:02.089,2025-04-09 01:14:02.090,2025-04-09 01:14:02.090,0
Malabe,28.9,88,1532,2025-04-09 01:19:05.719,2025-04-09 01:19:05.719,2025-04-09 01:19:05.719,0
Malabe,28.9,88,1515,2025-04-09 01:24:09.327,2025-04-09 01:24:09.327,2025-04-09 01:24:09.327,0
Malabe,28.5,88,1503,2025-04-09 01:29:12.726,2025-04-09 01:29:12.727,2025-04-09 01:29:12.727,0
Malabe,28.5,88,1503,2025-04-09 01:34:16.363,2025-04-09 01:34:16.364,2025-04-09 01:34:16.364,0
Malabe,28.8,89,1532,2025-04-09 01:39:19.959,2025-04-09 01:39:19.959,2025-04-09 01:39:19.959,0
Malabe,28.9,89,1535,2025-04-09 01:44:24.318,2025-04-09 01:44:24.318,2025-04-09 01:44:24.318,0
Malabe,28.9,89,1526,2025-04-09 01:49:27.919,2025-04-09 01:49:27.919,2025-04-09 01:49:27.919,0
Malabe,28.5,89,1493,2025-04-09 01:54:34.887,2025-04-09 01:54:34.899,2025-04-09 01:54:34.899,0
Malabe,28.5,89,1535,2025-04-09 01:59:42.960,2025-04-09 01:59:42.963,2025-04-09 01:59:42.963,0
Malabe,28.9,89,1527,2025-04-09 02:04:47.450,2025-04-09 02:04:47.462,2025-04-09 02:04:47.462,0
Malabe,28.5,90,1479,2025-04-09 02:09:51.138,2025-04-09 02:09:51.139,2025-04-09 02:09:51.139,0
Malabe,28.5,90,1490,2025-04-09 02:14:54.507,2025-04-09 02:14:54.507,2025-04-09 02:14:54.507,0
Malabe,28.5,90,1501,2025-04-09 02:19:58.030,2025-04-09 02:19:58.030,2025-04-09 02:19:58.030,0
Malabe,28.5,90,1488,2025-04-09 02:25:01.451,2025-04-09 02:25:01.451,2025-04-09 02:25:01.451,0
Malabe,28.5,90,1535,2025-04-09 02:30:05.056,2025-04-09 02:30:05.056,2025-04-09 02:30:05.056,0
Malabe,28.5,91,1511,2025-04-09 02:35:08.563,2025-04-09 02:35:08.563,2025-04-09 02:35:08.563,0
Malabe,28.5,91,1553,2025-04-09 02:40:12.061,2025-04-09 02:40:12.061,2025-04-09 02:40:12.061,0
Malabe,28.5,91,1509,2025-04-09 02:45:19.343,2025-04-09 02:45:19.347,2025-04-09 02:45:19.347,0
Malabe,28.7,91,1520,2025-04-09 02:50:27.139,2025-04-09 02:50:27.142,2025-04-09 02:50:27.142,0
Malabe,28.9,90,1473,2025-04-09 02:55:31.438,2025-04-09 02:55:31.438,2025-04-09 02:55:31.438,0
Malabe,28.9,90,1503,2025-04-09 03:00:35.052,2025-04-09 03:00:35.052,2025-04-09 03:00:35.052,0
Malabe,28.9,91,1535,2025-04-09 03:05:38.713,2025-04-09 03:05:38.713,2025-04-09 03:05:38.713,0
Malabe,28.5,91,1481,2025-04-09 03:10:42.266,2025-04-09 03:10:42.267,2025-04-09 03:10:42.267,0
Malabe,28.5,91,1485,2025-04-09 03:15:45.774,2025-04-09 03:15:45.775,2025-04-09 03:15:45.775,0
Malabe,28.5,91,1504,2025-04-09 03:20:49.417,2025-04-09 03:20:49.417,2025-04-09 03:20:49.417,0
Malabe,28.5,91,1521,2025-04-09 03:25:52.913,2025-04-09 03:25:52.913,2025-04-09 03:25:52.913,0
Malabe,28.5,91,1515,2025-04-09 03:30:56.434,2025-04-09 03:30:56.435,2025-04-09 03:30:56.435,0
Malabe,28.5,91,1504,2025-04-09 03:35:59.954,2025-04-09 03:35:59.954,2025-04-09 03:35:59.954,0
Malabe,28.5,92,1526,2025-04-09 03:41:03.350,2025-04-09 03:41:03.350,2025-04-09 03:41:03.350,0
Malabe,28.5,92,1492,2025-04-09 03:46:10.337,2025-04-09 03:46:10.341,2025-04-09 03:46:10.341,0
Malabe,28.5,92,1535,2025-04-09 03:51:18.334,2025-04-09 03:51:18.338,2025-04-09 03:51:18.338,0
Malabe,28.9,92,1520,2025-04-09 03:56:22.701,2025-04-09 03:56:22.702,2025-04-09 03:56:22.702,0
Malabe,28.9,92,1488,2025-04-09 04:01:26.178,2025-04-09 04:01:26.178,2025-04-09 04:01:26.178,0
Malabe,28.9,93,1492,2025-04-09 04:06:29.636,2025-04-09 04:06:29.636,2025-04-09 04:06:29.636,0
Malabe,28.9,93,1535,2025-04-09 04:11:33.369,2025-04-09 04:11:33.370,2025-04-09 04:11:33.370,0
Malabe,28.9,93,1532,2025-04-09 04:16:36.780,2025-04-09 04:16:36.780,2025-04-09 04:16:36.780,0
Malabe,28.9,93,1535,2025-04-09 04:21:40.323,2025-04-09 04:21:40.323,2025-04-09 04:21:40.323,0
Malabe,28.9,93,1497,2025-04-09 04:26:43.808,2025-04-09 04:26:43.808,2025-04-09 04:26:43.808,0
Malabe,29.3,87,1526,2025-04-09 05:48:20.002,2025-04-09 05:48:20.005,2025-04-09 05:48:20.005,0
Malabe,29.3,88,1497,2025-04-09 05:53:24.612,2025-04-09 05:53:24.613,2025-04-09 05:53:24.613,0
Malabe,29.3,89,1526,2025-04-09 05:58:28.214,2025-04-09 05:58:28.214,2025-04-09 05:58:28.214,0
Malabe,29.3,89,1487,2025-04-09 06:03:31.784,2025-04-09 06:03:31.784,2025-04-09 06:03:31.784,0
Malabe,29.3,89,1500,2025-04-09 06:08:35.470,2025-04-09 06:08:35.471,2025-04-09 06:08:35.471,0
Malabe,29.3,89,1523,2025-04-09 06:13:39.039,2025-04-09 06:13:39.039,2025-04-09 06:13:39.039,0
Malabe,29.3,89,1503,2025-04-09 06:18:42.546,2025-04-09 06:18:42.546,2025-04-09 06:18:42.546,0
Malabe,29.3,89,1526,2025-04-09 06:23:46.210,2025-04-09 06:23:46.210,2025-04-09 06:23:46.210,0
Malabe,29.3,90,1494,2025-04-09 06:28:49.787,2025-04-09 06:28:49.787,2025-04-09 06:28:49.787,0
Malabe,29.3,89,1507,2025-04-09 06:33:53.406,2025-04-09 06:33:53.406,2025-04-09 06:33:53.406,0
Malabe,29.3,89,1505,2025-04-09 06:39:00.943,2025-04-09 06:39:00.947,2025-04-09 06:39:00.947,0
Malabe,29.3,89,1499,2025-04-09 06:44:04.968,2025-04-09 06:44:04.973,2025-04-09 06:44:04.973,0
Malabe,29.3,89,1533,2025-04-09 06:49:08.755,2025-04-09 06:49:08.755,2025-04-09 06:49:08.755,0
Malabe,29.3,89,1493,2025-04-09 06:54:12.365,2025-04-09 06:54:12.365,2025-04-09 06:54:12.365,0
Malabe,29.3,89,1535,2025-04-09 06:59:15.777,2025-04-09 06:59:15.778,2025-04-09 06:59:15.778,0
Malabe,29.3,89,1535,2025-04-09 07:04:19.211,2025-04-09 07:04:19.211,2025-04-09 07:04:19.211,0
Malabe,29.3,88,1519,2025-04-09 07:09:22.704,2025-04-09 07:09:22.705,2025-04-09 07:09:22.705,0
Malabe,29.8,88,1481,2025-04-09 07:19:31.862,2025-04-09 07:19:31.865,2025-04-09 07:19:31.865,0
Malabe,29.8,88,1518,2025-04-09 07:24:40.012,2025-04-09 07:24:40.016,2025-04-09 07:24:40.016,0
Malabe,29.8,88,1531,2025-04-09 07:29:44.109,2025-04-09 07:29:44.110,2025-04-09 07:29:44.110,0
Malabe,29.8,89,1504,2025-04-09 07:34:47.763,2025-04-09 07:34:47.763,2025-04-09 07:34:47.763,0
Malabe,29.8,89,1505,2025-04-09 07:39:51.401,2025-04-09 07:39:51.401,2025-04-09 07:39:51.401,0
Malabe,29.8,89,1501,2025-04-09 07:44:55.060,2025-04-09 07:44:55.060,2025-04-09 07:44:55.060,0
Malabe,29.8,91,1491,2025-04-09 07:49:58.467,2025-04-09 07:49:58.467,2025-04-09 07:49:58.467,0
Malabe,29.8,91,1489,2025-04-09 07:55:02.384,2025-04-09 07:55:02.384,2025-04-09 07:55:02.384,0
Malabe,29.8,91,1535,2025-04-09 08:00:05.916,2025-04-09 08:00:05.917,2025-04-09 08:00:05.917,0
Malabe,29.8,91,1516,2025-04-09 08:05:09.546,2025-04-09 08:05:09.547,2025-04-09 08:05:09.547,0
Malabe,29.8,90,1519,2025-04-09 08:10:12.941,2025-04-09 08:10:12.941,2025-04-09 08:10:12.941,0
Malabe,29.8,89,1494,2025-04-09 08:15:16.579,2025-04-09 08:15:16.579,2025-04-09 08:15:16.579,0
Malabe,29.8,90,1535,2025-04-09 08:20:20.180,2025-04-09 08:20:20.180,2025-04-09 08:20:20.180,0
Malabe,30.8,84,1504,2025-04-09 08:25:23.703,2025-04-09 08:25:23.703,2025-04-09 08:25:23.703,0
Malabe,30.2,83,1505,2025-04-09 08:30:27.194,2025-04-09 08:30:27.194,2025-04-09 08:30:27.194,0
Malabe,30.2,83,1488,2025-04-09 08:35:30.712,2025-04-09 08:35:30.712,2025-04-09 08:35:30.712,0
Malabe,30.2,83,1510,2025-04-09 08:40:34.333,2025-04-09 08:40:34.333,2025-04-09 08:40:34.333,0
Malabe,30.2,83,1517,2025-04-09 08:45:41.419,2025-04-09 08:45:41.423,2025-04-09 08:45:41.423,0
Malabe,29.8,84,1519,2025-04-09 08:50:49.384,2025-04-09 08:50:49.388,2025-04-09 08:50:49.388,0
Malabe,30.2,83,1555,2025-04-09 08:55:53.619,2025-04-09 08:55:53.619,2025-04-09 08:55:53.619,0
Malabe,30.2,83,1506,2025-04-09 09:00:57.233,2025-04-09 09:00:57.233,2025-04-09 09:00:57.233,0
Malabe,30.2,82,1535,2025-04-09 09:06:00.775,2025-04-09 09:06:00.775,2025-04-09 09:06:00.775,0
Malabe,30.2,83,1487,2025-04-09 09:11:04.635,2025-04-09 09:11:04.641,2025-04-09 09:11:04.641,0
Malabe,29.8,84,1506,2025-04-09 09:16:08.265,2025-04-09 09:16:08.266,2025-04-09 09:16:08.266,0
Malabe,30.2,83,1525,2025-04-09 09:21:11.899,2025-04-09 09:21:11.899,2025-04-09 09:21:11.899,0
Malabe,30.2,82,1490,2025-04-09 09:26:15.489,2025-04-09 09:26:15.489,2025-04-09 09:26:15.489,0
Malabe,30.2,82,1535,2025-04-09 09:31:19.142,2025-04-09 09:31:19.143,2025-04-09 09:31:19.143,0
Malabe,30.2,81,1490,2025-04-09 09:36:26.374,2025-04-09 09:36:26.378,2025-04-09 09:36:26.378,0
Malabe,30.2,82,1491,2025-04-09 09:41:34.183,2025-04-09 09:41:34.187,2025-04-09 09:41:34.187,0
Malabe,30.2,82,1535,2025-04-09 09:46:38.583,2025-04-09 09:46:38.584,2025-04-09 09:46:38.584,0
Malabe,30.2,81,1506,2025-04-09 09:51:42.123,2025-04-09 09:51:42.124,2025-04-09 09:51:42.124,0
Malabe,30.8,78,1490,2025-04-09 09:56:45.865,2025-04-09 09:56:45.866,2025-04-09 09:56:45.866,0
Malabe,30.2,79,1507,2025-04-09 10:01:49.521,2025-04-09 10:01:49.522,2025-04-09 10:01:49.522,0
Malabe,30.2,79,1535,2025-04-09 10:06:53.138,2025-04-09 10:06:53.138,2025-04-09 10:06:53.138,0
Malabe,30.2,80,1482,2025-04-09 10:11:56.763,2025-04-09 10:11:56.763,2025-04-09 10:11:56.763,0
Malabe,30.2,82,1514,2025-04-09 10:17:00.280,2025-04-09 10:17:00.280,2025-04-09 10:17:00.280,0
Malabe,30.2,83,1559,2025-04-09 10:22:03.892,2025-04-09 10:22:03.893,2025-04-09 10:22:03.893,0
Malabe,29.8,84,1535,2025-04-09 10:27:07.539,2025-04-09 10:27:07.539,2025-04-09 10:27:07.539,0
Malabe,29.8,84,1502,2025-04-09 10:32:11.037,2025-04-09 10:32:11.037,2025-04-09 10:32:11.037,0
Malabe,29.8,84,1498,2025-04-09 10:37:14.450,2025-04-09 10:37:14.450,2025-04-09 10:37:14.450,0
Malabe,28.0,93,1507,2025-04-10 08:28:59.404,2025-04-10 08:28:59.408,2025-04-10 08:28:59.408,0
Malabe,28.0,93,1498,2025-04-10 08:34:03.991,2025-04-10 08:34:03.992,2025-04-10 08:34:03.992,0
Malabe,28.0,93,1535,2025-04-10 08:39:07.716,2025-04-10 08:39:07.716,2025-04-10 08:39:07.716,0
Malabe,28.0,93,1534,2025-04-10 08:44:11.485,2025-04-10 08:44:11.485,2025-04-10 08:44:11.485,0
Malabe,28.0,93,1535,2025-04-10 08:49:15.455,2025-04-10 08:49:15.455,2025-04-10 08:49:15.455,0
Malabe,28.0,93,1495,2025-04-10 08:54:19.171,2025-04-10 08:54:19.171,2025-04-10 08:54:19.171,0
Malabe,28.0,93,1535,2025-04-10 08:59:22.556,2025-04-10 08:59:22.557,2025-04-10 08:59:22.557,0
Malabe,28.0,93,1535,2025-04-10 09:04:26.080,2025-04-10 09:04:26.080,2025-04-10 09:04:26.080,0
Malabe,28.0,93,1517,2025-04-10 09:09:29.644,2025-04-10 09:09:29.645,2025-04-10 09:09:29.645,0
Malabe,28.5,93,1518,2025-04-10 09:14:34.356,2025-04-10 09:14:34.357,2025-04-10 09:14:34.357,0
Malabe,28.5,93,1495,2025-04-10 09:19:37.850,2025-04-10 09:19:37.850,2025-04-10 09:19:37.850,0
Malabe,28.5,94,1535,2025-04-10 09:24:41.276,2025-04-10 09:24:41.276,2025-04-10 09:24:41.276,0
Malabe,28.5,94,1507,2025-04-10 09:29:44.781,2025-04-10 09:29:44.781,2025-04-10 09:29:44.781,0
Malabe,28.5,93,1520,2025-04-10 09:34:48.176,2025-04-10 09:34:48.177,2025-04-10 09:34:48.177,0
Malabe,28.5,94,1497,2025-04-10 09:39:51.621,2025-04-10 09:39:51.621,2025-04-10 09:39:51.621,0
Malabe,28.5,94,1519,2025-04-10 09:44:55.133,2025-04-10 09:44:55.133,2025-04-10 09:44:55.133,0
Malabe,28.5,94,1494,2025-04-10 09:50:02.012,2025-04-10 09:50:02.016,2025-04-10 09:50:02.016,0
Malabe,28.5,94,1535,2025-04-10 09:55:10.327,2025-04-10 09:55:10.340,2025-04-10 09:55:10.340,0
Malabe,28.5,94,1515,2025-04-10 10:00:14.686,2025-04-10 10:00:14.686,2025-04-10 10:00:14.686,0
Malabe,28.5,94,1514,2025-04-10 10:05:18.157,2025-04-10 10:05:18.174,2025-04-10 10:05:18.174,0
Malabe,28.9,95,1525,2025-04-10 10:10:21.752,2025-04-10 10:10:21.752,2025-04-10 10:10:21.752,0
Malabe,28.9,95,1527,2025-04-10 10:15:25.228,2025-04-10 10:15:25.229,2025-04-10 10:15:25.229,0
Malabe,28.9,95,1535,2025-04-10 10:20:28.638,2025-04-10 10:20:28.638,2025-04-10 10:20:28.638,0
Malabe,28.9,94,1522,2025-04-10 10:25:32.048,2025-04-10 10:25:32.049,2025-04-10 10:25:32.049,0
Malabe,28.9,94,1535,2025-04-10 10:30:35.449,2025-04-10 10:30:35.449,2025-04-10 10:30:35.449,0
Malabe,28.9,94,1515,2025-04-10 10:35:38.868,2025-04-10 10:35:38.868,2025-04-10 10:35:38.868,0
Malabe,28.9,94,1531,2025-04-10 10:40:42.280,2025-04-10 10:40:42.281,2025-04-10 10:40:42.281,0
Malabe,28.9,94,1525,2025-04-10 10:45:45.801,2025-04-10 10:45:45.801,2025-04-10 10:45:45.801,0
Malabe,28.9,94,1520,2025-04-10 10:50:49.218,2025-04-10 10:50:49.218,2025-04-10 10:50:49.218,0
Malabe,28.9,94,1503,2025-04-10 10:55:52.724,2025-04-10 10:55:52.724,2025-04-10 10:55:52.724,0
Malabe,28.9,93,1533,2025-04-10 11:00:56.160,2025-04-10 11:00:56.160,2025-04-10 11:00:56.160,0
Malabe,28.9,93,1531,2025-04-10 11:05:59.670,2025-04-10 11:05:59.670,2025-04-10 11:05:59.670,0
Malabe,28.9,93,1495,2025-04-10 11:11:03.262,2025-04-10 11:11:03.262,2025-04-10 11:11:03.262,0
Malabe,28.9,93,1507,2025-04-10 11:16:06.729,2025-04-10 11:16:06.729,2025-04-10 11:16:06.729,0
Malabe,28.9,93,1534,2025-04-10 11:21:10.084,2025-04-10 11:21:10.085,2025-04-10 11:21:10.085,0
Malabe,28.9,93,1520,2025-04-10 11:26:13.497,2025-04-10 11:26:13.497,2025-04-10 11:26:13.497,0
Malabe,28.9,93,1534,2025-04-10 11:31:16.915,2025-04-10 11:31:16.915,2025-04-10 11:31:16.915,0
Malabe,28.9,93,1529,2025-04-10 11:36:20.460,2025-04-10 11:36:20.460,2025-04-10 11:36:20.460,0
Malabe,29.3,93,1535,2025-04-10 11:41:23.855,2025-04-10 11:41:23.856,2025-04-10 11:41:23.856,0
Malabe,28.9,93,1520,2025-04-10 11:46:27.249,2025-04-10 11:46:27.250,2025-04-10 11:46:27.250,0
Malabe,28.9,93,1518,2025-04-10 11:51:30.672,2025-04-10 11:51:30.672,2025-04-10 11:51:30.672,0
Malabe,28.9,93,1500,2025-04-10 11:56:34.098,2025-04-10 11:56:34.098,2025-04-10 11:56:34.098,0
Malabe,28.9,93,1507,2025-04-10 12:01:37.592,2025-04-10 12:01:37.592,2025-04-10 12:01:37.592,0
Malabe,28.9,93,1495,2025-04-10 12:06:41.133,2025-04-10 12:06:41.133,2025-04-10 12:06:41.133,0
Malabe,28.9,93,1501,2025-04-10 12:11:47.468,2025-04-10 12:11:47.472,2025-04-10 12:11:47.472,0
Malabe,28.9,93,1494,2025-04-10 12:16:52.135,2025-04-10 12:16:52.135,2025-04-10 12:16:52.135,0
Malabe,28.9,93,1512,2025-04-10 12:21:55.679,2025-04-10 12:21:55.679,2025-04-10 12:21:55.679,0
Malabe,28.9,93,1494,2025-04-10 12:26:59.091,2025-04-10 12:26:59.091,2025-04-10 12:26:59.091,0
Malabe,28.9,93,1494,2025-04-10 12:32:05.851,2025-04-10 12:32:05.855,2025-04-10 12:32:05.855,0
Malabe,28.9,93,1493,2025-04-10 12:37:13.771,2025-04-10 12:37:13.775,2025-04-10 12:37:13.775,0
Malabe,28.9,93,1534,2025-04-10 12:42:21.682,2025-04-10 12:42:21.695,2025-04-10 12:42:21.695,0
Malabe,28.9,93,1530,2025-04-10 12:47:26.163,2025-04-10 12:47:26.163,2025-04-10 12:47:26.163,0
Malabe,28.9,93,1487,2025-04-10 12:52:29.782,2025-04-10 12:52:29.782,2025-04-10 12:52:29.782,0
Malabe,28.9,93,1507,2025-04-10 12:57:33.183,2025-04-10 12:57:33.183,2025-04-10 12:57:33.183,0
Malabe,28.9,93,1501,2025-04-10 13:02:36.704,2025-04-10 13:02:36.705,2025-04-10 13:02:36.705,0
Malabe,28.9,93,1517,2025-04-10 13:07:40.205,2025-04-10 13:07:40.206,2025-04-10 13:07:40.206,0
Malabe,28.9,93,1501,2025-04-10 13:12:43.725,2025-04-10 13:12:43.725,2025-04-10 13:12:43.725,0
Malabe,28.9,92,1531,2025-04-10 13:17:47.239,2025-04-10 13:17:47.239,2025-04-10 13:17:47.239,0
Malabe,28.9,93,1519,2025-04-10 13:22:50.651,2025-04-10 13:22:50.651,2025-04-10 13:22:50.651,0
Malabe,28.9,92,1533,2025-04-10 13:27:54.187,2025-04-10 13:27:54.187,2025-04-10 13:27:54.187,0
Malabe,28.9,92,1508,2025-04-10 13:32:57.692,2025-04-10 13:32:57.692,2025-04-10 13:32:57.692,0
Malabe,28.9,92,1499,2025-04-10 13:38:01.201,2025-04-10 13:38:01.202,2025-04-10 13:38:01.202,0
Malabe,28.9,93,1535,2025-04-10 13:43:04.610,2025-04-10 13:43:04.611,2025-04-10 13:43:04.611,0
Malabe,28.9,93,1504,2025-04-10 13:48:11.261,2025-04-10 13:48:11.277,2025-04-10 13:48:11.277,0
Malabe,28.9,93,1535,2025-04-10 13:53:19.180,2025-04-10 13:53:19.184,2025-04-10 13:53:19.184,0
Malabe,28.9,93,1535,2025-04-10 13:58:23.636,2025-04-10 13:58:23.637,2025-04-10 13:58:23.637,0
Malabe,28.9,93,1535,2025-04-10 14:03:27.255,2025-04-10 14:03:27.256,2025-04-10 14:03:27.256,0
Malabe,28.9,93,1523,2025-04-10 14:08:30.783,2025-04-10 14:08:30.784,2025-04-10 14:08:30.784,0
Malabe,28.9,93,1534,2025-04-10 14:13:34.301,2025-04-10 14:13:34.302,2025-04-10 14:13:34.302,0
Malabe,28.9,93,1535,2025-04-10 14:18:37.833,2025-04-10 14:18:37.833,2025-04-10 14:18:37.833,0
Malabe,28.9,93,1495,2025-04-10 14:23:41.217,2025-04-10 14:23:41.218,2025-04-10 14:23:41.218,0
Malabe,28.9,93,1499,2025-04-10 14:28:46.366,2025-04-10 14:28:46.367,2025-04-10 14:28:46.367,0
Malabe,28.9,93,1514,2025-04-10 14:33:49.920,2025-04-10 14:33:49.920,2025-04-10 14:33:49.920,0
Malabe,28.5,92,1513,2025-04-10 14:38:53.394,2025-04-10 14:38:53.394,2025-04-10 14:38:53.394,0
Malabe,28.5,92,1487,2025-04-10 14:43:56.896,2025-04-10 14:43:56.897,2025-04-10 14:43:56.897,0
Malabe,28.5,92,1502,2025-04-10 14:49:03.741,2025-04-10 14:49:03.745,2025-04-10 14:49:03.745,0
Malabe,28.5,92,1515,2025-04-10 14:54:11.622,2025-04-10 14:54:11.626,2025-04-10 14:54:11.626,0
Malabe,28.5,92,1530,2025-04-10 14:59:19.328,2025-04-10 14:59:19.332,2025-04-10 14:59:19.332,0
Malabe,28.5,92,1520,2025-04-10 15:04:23.879,2025-04-10 15:04:23.880,2025-04-10 15:04:23.880,0
Malabe,28.5,92,1499,2025-04-10 15:09:27.387,2025-04-10 15:09:27.387,2025-04-10 15:09:27.387,0
Malabe,28.5,93,1519,2025-04-10 15:14:30.924,2025-04-10 15:14:30.925,2025-04-10 15:14:30.925,0
Malabe,28.5,94,1504,2025-04-10 15:19:34.437,2025-04-10 15:19:34.438,2025-04-10 15:19:34.438,0
Malabe,28.5,94,1535,2025-04-10 15:24:38.251,2025-04-10 15:24:38.251,2025-04-10 15:24:38.251,0
Malabe,28.5,94,1510,2025-04-10 15:29:41.620,2025-04-10 15:29:41.620,2025-04-10 15:29:41.620,0
Malabe,28.5,94,1535,2025-04-10 15:34:45.161,2025-04-10 15:34:45.161,2025-04-10 15:34:45.161,0
Malabe,28.5,94,1499,2025-04-10 15:39:48.695,2025-04-10 15:39:48.696,2025-04-10 15:39:48.696,0
Malabe,28.5,95,1534,2025-04-10 15:44:52.186,2025-04-10 15:44:52.187,2025-04-10 15:44:52.187,0
Malabe,28.5,95,1506,2025-04-10 15:49:55.592,2025-04-10 15:49:55.592,2025-04-10 15:49:55.592,0
Malabe,28.5,95,1490,2025-04-10 15:54:59.118,2025-04-10 15:54:59.118,2025-04-10 15:54:59.118,0
Malabe,28.5,95,1493,2025-04-10 16:00:02.511,2025-04-10 16:00:02.512,2025-04-10 16:00:02.512,0
Malabe,28.5,95,1489,2025-04-10 16:05:06.035,2025-04-10 16:05:06.035,2025-04-10 16:05:06.035,0
Malabe,28.5,95,1505,2025-04-10 16:10:09.443,2025-04-10 16:10:09.443,2025-04-10 16:10:09.443,0
Malabe,28.5,94,1535,2025-04-10 16:15:12.964,2025-04-10 16:15:12.964,2025-04-10 16:15:12.964,0
Malabe,28.5,94,1528,2025-04-10 16:20:16.414,2025-04-10 16:20:16.414,2025-04-10 16:20:16.414,0
Malabe,28.5,94,1534,2025-04-10 16:25:19.788,2025-04-10 16:25:19.788,2025-04-10 16:25:19.788,0
Malabe,28.5,94,1535,2025-04-10 16:30:23.187,2025-04-10 16:30:23.187,2025-04-10 16:30:23.187,0
Malabe,28.5,94,1507,2025-04-10 16:35:26.821,2025-04-10 16:35:26.821,2025-04-10 16:35:26.821,0
Malabe,28.5,93,1506,2025-04-10 16:40:30.330,2025-04-10 16:40:30.330,2025-04-10 16:40:30.330,0
Malabe,28.0,93,1495,2025-04-10 16:45:33.766,2025-04-10 16:45:33.766,2025-04-10 16:45:33.766,0
Malabe,28.5,94,1535,2025-04-10 16:50:37.307,2025-04-10 16:50:37.307,2025-04-10 16:50:37.307,0
Malabe,28.5,93,1501,2025-04-10 16:55:40.671,2025-04-10 16:55:40.671,2025-04-10 16:55:40.671,0
Malabe,28.5,93,1535,2025-04-10 17:00:44.189,2025-04-10 17:00:44.189,2025-04-10 17:00:44.189,0
Malabe,28.5,94,1498,2025-04-10 17:05:50.528,2025-04-10 17:05:50.532,2025-04-10 17:05:50.532,0
Malabe,28.5,93,1505,2025-04-10 17:10:55.082,2025-04-10 17:10:55.083,2025-04-10 17:10:55.083,0
Malabe,28.5,93,1527,2025-04-10 17:15:58.646,2025-04-10 17:15:58.647,2025-04-10 17:15:58.647,0
Malabe,28.5,93,1517,2025-04-10 17:21:02.035,2025-04-10 17:21:02.035,2025-04-10 17:21:02.035,0
Malabe,28.5,93,1535,2025-04-10 17:26:05.686,2025-04-10 17:26:05.687,2025-04-10 17:26:05.687,0
Malabe,28.5,93,1521,2025-04-10 17:31:12.502,2025-04-10 17:31:12.506,2025-04-10 17:31:12.506,0
Malabe,28.5,93,1494,2025-04-10 17:36:20.419,2025-04-10 17:36:20.423,2025-04-10 17:36:20.423,0
